5000
0.25e9	0.29
0.60	0.60
0.40
0.2   0.3
0.0   1.0
7.0
0.0088277868 	0.0000514004 	-1.9898612519 	3.8557595840 	7.8648205890 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1206500000 
0.0078865714 	0.0000425952 	0.7714929476 	0.7877546745 	7.8647463962 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1162000000 
0.0198714827 	0.0001987302 	1.3784849934 	3.0361852117 	7.8646595702 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1581200000 
0.0147017514 	0.0001202713 	-0.7838340704 	3.8313063919 	7.8641477172 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1430100000 
0.0135227152 	0.0001046293 	-0.5449573083 	3.9810708892 	7.8641059663 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1390800000 
0.0108759806 	0.0000727770 	-3.1673581390 	3.0848933667 	7.8637958420 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1293400000 
0.0149280395 	0.0001233724 	3.2769891555 	-1.6740695860 	7.8637887354 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1437400000 
0.0311498147 	0.0004203772 	-3.8192046930 	-1.2834146573 	7.8630928865 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1836800000 
0.0071493094 	0.0000361676 	1.2271056256 	0.9284186745 	7.8628206702 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1124600000 
0.0151126175 	0.0001259253 	3.5986643894 	0.3604180838 	7.8621087596 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1443300000 
0.0055956697 	0.0000240418 	-2.5642430569 	0.3832060420 	7.8616746997 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1036400000 
0.0107804013 	0.0000717142 	1.9100866366 	-3.4946570346 	7.8615314453 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1289600000 
0.0240389180 	0.0002729428 	-0.3018562587 	2.5788255821 	7.8615174334 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1684800000 
0.0361024502 	0.0005375777 	-0.7673937301 	-0.1004704679 	7.8614068540 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1929400000 
0.0219817450 	0.0002351349 	1.7416898047 	-4.2131124146 	7.8612389447 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1635300000 
0.0071169367 	0.0000358951 	-3.3456288429 	-1.4175034836 	7.8612035619 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1122900000 
0.0274082864 	0.0003396382 	2.2064353925 	-2.3184198087 	7.8610363997 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1760100000 
0.0352006734 	0.0005153849 	-0.4696544004 	3.5366697816 	7.8609844043 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1913200000 
0.0244435279 	0.0002806424 	0.3412166648 	-4.5638122193 	7.8608473669 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1694200000 
0.0070846618 	0.0000356242 	4.6633984208 	-0.6028945251 	7.8606571224 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1121200000 
0.0202623487 	0.0002052878 	0.7328710945 	-2.3914111314 	7.8589925663 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1591500000 
