60
0.10e7	0.29
0.60	0.60
0.10
0.00
0.0   1.0
7.0
0.2   0.3
0.0913000000 	0.0365200000 	-4.7351500000 	0.0000000000 	-2.0010700000 	-35.1496000000 	0.0000000000 	-1.0657300000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2000000000 
0.0913000000 	0.0365200000 	-4.7313600000 	0.0000000000 	-1.5925600000 	-31.3582000000 	0.0000000000 	-2.5622800000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2000000000 
0.0913000000 	0.0365200000 	-4.7321500000 	0.0000000000 	-1.1768600000 	-32.1509000000 	0.0000000000 	3.1436700000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2000000000 
0.0913000000 	0.0365200000 	-4.7021900000 	0.0000000000 	-0.7687760000 	-2.1938100000 	0.0000000000 	1.2235400000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2000000000 
0.0913000000 	0.0365200000 	-4.7241100000 	0.0000000000 	-0.3635970000 	-24.1066000000 	0.0000000000 	-3.5973900000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2000000000 
0.0913000000 	0.0365200000 	-4.7138800000 	0.0000000000 	0.0526563000 	-13.8762000000 	0.0000000000 	2.6562800000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2000000000 
0.0913000000 	0.0365200000 	-4.7218900000 	0.0000000000 	0.4599590000 	-21.8861000000 	0.0000000000 	-0.0414087000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2000000000 
0.0913000000 	0.0365200000 	-4.7318800000 	0.0000000000 	0.8720290000 	-31.8823000000 	0.0000000000 	2.0294900000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2000000000 
0.0913000000 	0.0365200000 	-4.7340500000 	0.0000000000 	1.2750800000 	-34.0521000000 	0.0000000000 	-4.9247300000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2000000000 
0.0913000000 	0.0365200000 	-4.7376500000 	0.0000000000 	1.6948100000 	-37.6506000000 	0.0000000000 	4.8072200000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2000000000 
