9885
0.25e9	0.29
0.60	0.60
0.40
0.2   0.3
0.0   1.0
7.0
0.0951851663 	0.0015753384 	0.3319200000 	7.5055000000 	31.7016700000 	-0.0002800000 	-0.0002000000 	0.0001100000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2034100000 	1.0000000000 
0.1177043783 	0.0022442924 	-1.7416900000 	8.1210300000 	42.5113300000 	-0.0004600000 	-0.0006000000 	0.0003700000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2183300000 	1.0000000000 
0.0776102136 	0.0011210454 	-3.0185000000 	5.7382200000 	41.1590600000 	-0.0009400000 	0.0006300000 	0.0005800000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1900300000 	1.0000000000 
0.0577801651 	0.0006855772 	0.5818500000 	8.8631300000 	44.9417300000 	0.0010000000 	0.0008100000 	-0.0001500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1722300000 	1.0000000000 
0.1681620371 	0.0040672888 	-3.8828800000 	3.7246300000 	29.2227100000 	0.0003700000 	0.0001600000 	-0.0007400000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2459000000 	1.0000000000 
0.1258254276 	0.0025082593 	-0.2406700000 	3.8504200000 	38.4761600000 	0.0001600000 	0.0004100000 	0.0007000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2232400000 	1.0000000000 
0.0389233881 	0.0003549028 	-1.7027900000 	1.7352300000 	30.6048300000 	0.0007500000 	0.0003900000 	-0.0000700000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1509800000 	1.0000000000 
0.1111192026 	0.0020389517 	0.5750600000 	3.7052400000 	33.7332000000 	-0.0009600000 	-0.0003800000 	0.0006000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2141800000 	1.0000000000 
0.0389775522 	0.0003557263 	0.8796200000 	4.1170600000 	39.1248400000 	-0.0001100000 	0.0009500000 	0.0008500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1510500000 	1.0000000000 
0.0398510249 	0.0003691115 	-0.6641100000 	8.9135100000 	37.6755200000 	-0.0007300000 	0.0002900000 	0.0003900000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1521700000 	1.0000000000 
0.1011015493 	0.0017418928 	2.4525800000 	7.4890300000 	32.4539600000 	0.0009200000 	-0.0004700000 	-0.0004500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2075400000 	1.0000000000 
0.0835381344 	0.0012673591 	0.2890000000 	7.8682100000 	34.8296600000 	0.0008600000 	0.0002900000 	0.0004500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1947500000 	1.0000000000 
0.0619634238 	0.0007702838 	-2.6744500000 	4.1673900000 	26.6038100000 	-0.0003500000 	-0.0007700000 	-0.0006300000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1762900000 	1.0000000000 
0.0668195459 	0.0008735027 	-0.5705300000 	7.6339400000 	41.8146900000 	0.0009600000 	0.0001900000 	0.0001100000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1807800000 	1.0000000000 
0.0912400125 	0.0014680268 	-4.1456400000 	8.6903000000 	34.4880800000 	0.0009500000 	-0.0005900000 	-0.0000400000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2005600000 	1.0000000000 
0.0553884081 	0.0006389348 	-2.8186200000 	8.0125900000 	28.4773900000 	-0.0000200000 	0.0008100000 	-0.0001400000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1698200000 	1.0000000000 
0.0816860575 	0.0012208762 	-1.8190500000 	5.0897000000 	39.1800800000 	0.0000100000 	-0.0003200000 	0.0005600000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1933000000 	1.0000000000 
0.0386379253 	0.0003505754 	-2.9396400000 	8.1125800000 	31.3129900000 	-0.0007100000 	-0.0000500000 	0.0002100000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1506100000 	1.0000000000 
0.0468127821 	0.0004827243 	4.3673700000 	5.3687300000 	41.9661000000 	-0.0008000000 	0.0000000000 	-0.0006500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1605600000 	1.0000000000 
0.1035321262 	0.0018122452 	-1.0497500000 	3.1053900000 	30.8901600000 	0.0007200000 	-0.0002500000 	-0.0004200000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2091900000 	1.0000000000 
0.1712167027 	0.0041911701 	0.0564700000 	5.4206700000 	41.9189100000 	0.0005300000 	-0.0001200000 	-0.0005000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2473800000 	1.0000000000 
0.1609436774 	0.0037804916 	4.7312600000 	4.4718600000 	27.7326600000 	0.0004600000 	-0.0009700000 	0.0008600000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2423300000 	1.0000000000 
0.1401699896 	0.0030027337 	0.9597200000 	4.0387100000 	29.5399300000 	-0.0003700000 	-0.0006100000 	-0.0002500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2314200000 	1.0000000000 
0.1296856766 	0.0026378196 	3.9887900000 	0.5214100000 	36.7111400000 	-0.0009400000 	-0.0001300000 	0.0003900000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2255000000 	1.0000000000 
0.0527125247 	0.0005883216 	-3.6696800000 	8.3834600000 	30.3059100000 	0.0009300000 	-0.0001600000 	-0.0003900000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1670400000 	1.0000000000 
0.1538382078 	0.0035064321 	-1.1189400000 	6.2368900000 	34.5232900000 	0.0007200000 	-0.0006900000 	0.0006800000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2387100000 	1.0000000000 
0.1534711599 	0.0034924996 	-1.9142900000 	5.7280300000 	32.4392500000 	0.0004800000 	-0.0005300000 	-0.0002200000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2385200000 	1.0000000000 
0.1053991850 	0.0018670409 	0.9991000000 	5.0223400000 	33.4564000000 	0.0002000000 	0.0009800000 	0.0002500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2104400000 	1.0000000000 
0.0457623772 	0.0004648070 	-4.2176600000 	9.5834000000 	32.6775700000 	0.0007000000 	-0.0002800000 	0.0000900000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1593500000 	1.0000000000 
0.0538663554 	0.0006099409 	-4.4315500000 	1.9772400000 	30.0920300000 	0.0000500000 	0.0001900000 	-0.0000800000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1682500000 	1.0000000000 
0.0765977071 	0.0010967762 	-0.8585400000 	6.7115900000 	44.2120100000 	0.0005700000 	0.0009100000 	-0.0001500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1892000000 	1.0000000000 
0.0732706230 	0.0010185325 	3.7954200000 	6.1904800000 	36.7677600000 	-0.0006500000 	-0.0001300000 	-0.0002100000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1864200000 	1.0000000000 
0.1344530208 	0.0028014058 	-2.3913100000 	1.8308400000 	34.0942300000 	-0.0001200000 	0.0007900000 	0.0006900000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2282300000 	1.0000000000 
0.1286017662 	0.0026011774 	0.8534800000 	3.9803600000 	26.1007500000 	-0.0009000000 	0.0002100000 	-0.0007500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2248700000 	1.0000000000 
0.0547451188 	0.0006266149 	-4.6715600000 	7.6222000000 	31.9032000000 	0.0003800000 	0.0001600000 	0.0005800000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1691600000 	1.0000000000 
0.1297029304 	0.0026384046 	3.0550500000 	8.3520800000 	37.7131800000 	0.0005100000 	0.0001700000 	-0.0007200000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2255100000 	1.0000000000 
0.1350370854 	0.0028217173 	2.5267700000 	3.5218700000 	38.7232600000 	-0.0009200000 	-0.0002000000 	0.0007700000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2285600000 	1.0000000000 
0.0583354809 	0.0006965940 	-4.8971300000 	1.9939000000 	29.8947300000 	-0.0000900000 	0.0003700000 	0.0001800000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1727800000 	1.0000000000 
0.0495860622 	0.0005313220 	-1.5700900000 	0.1143400000 	36.9187800000 	-0.0007900000 	0.0000600000 	-0.0003000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1636700000 	1.0000000000 
0.0908447987 	0.0014574439 	-0.0008300000 	4.3547400000 	31.1091600000 	-0.0006200000 	0.0005500000 	-0.0008800000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2002700000 	1.0000000000 
0.0528736284 	0.0005913214 	-1.7478600000 	6.9466400000 	41.5263700000 	-0.0003000000 	0.0003600000 	-0.0006700000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1672100000 	1.0000000000 
0.0559184684 	0.0006491582 	2.3484900000 	1.0199600000 	37.9943500000 	-0.0007400000 	0.0005500000 	0.0004400000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1703600000 	1.0000000000 
0.0473836277 	0.0004925749 	2.1750700000 	2.4023900000 	31.8143900000 	0.0008500000 	-0.0003200000 	-0.0005000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1612100000 	1.0000000000 
0.0715045321 	0.0009779448 	1.5403800000 	5.8218000000 	44.8167200000 	0.0000400000 	-0.0002800000 	0.0004200000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1849100000 	1.0000000000 
0.0398274599 	0.0003687478 	1.5520900000 	1.5508400000 	37.7670000000 	-0.0000900000 	0.0009200000 	-0.0001100000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1521400000 	1.0000000000 
0.1161104643 	0.0021938689 	4.0017600000 	0.7101100000 	43.7893700000 	-0.0003100000 	-0.0007300000 	0.0001700000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2173400000 	1.0000000000 
0.0395610389 	0.0003646458 	-1.7483700000 	6.4647500000 	22.9808500000 	0.0003700000 	-0.0004200000 	-0.0006300000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1518000000 	1.0000000000 
0.0874451975 	0.0013676816 	1.6123300000 	3.6356700000 	42.1430700000 	-0.0001700000 	0.0004100000 	0.0009700000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1977400000 	1.0000000000 
0.0667752015 	0.0008725368 	-0.9088300000 	0.1361000000 	37.4558300000 	0.0009800000 	0.0004500000 	0.0000100000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1807400000 	1.0000000000 
0.0445160117 	0.0004439004 	-3.0142500000 	9.2986600000 	42.8735000000 	0.0000900000 	0.0006300000 	-0.0008900000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1578900000 	1.0000000000 
0.0843126268 	0.0012870027 	0.2500500000 	3.6812100000 	27.6517400000 	-0.0005700000 	-0.0004300000 	-0.0008500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1953500000 	1.0000000000 
0.0522217691 	0.0005792211 	-1.8441000000 	9.8709200000 	42.6410400000 	0.0008700000 	0.0008500000 	-0.0002200000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1665200000 	1.0000000000 
0.0628321069 	0.0007883658 	-3.0335900000 	4.0595900000 	31.5094500000 	-0.0000500000 	0.0009400000 	0.0006000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1771100000 	1.0000000000 
0.0814833836 	0.0012158318 	-3.7073500000 	9.2093200000 	42.9848000000 	0.0008800000 	0.0002600000 	-0.0003000000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1931400000 	1.0000000000 
0.0877506865 	0.0013756542 	2.7291100000 	7.1995200000 	27.1982100000 	-0.0000600000 	-0.0009300000 	0.0007300000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1979700000 	1.0000000000 
0.0576092378 	0.0006822004 	-4.8398100000 	4.4696500000 	28.3638400000 	-0.0003900000 	-0.0000900000 	0.0008500000 	0.0000000000 	0.0000000000 	0.0000000000 	0.1720600000 	1.0000000000 
0.1652655694 	0.0039512003 	1.3662700000 	2.8375500000 	29.4494100000 	-0.0006400000 	0.0010000000 	-0.0006200000 	0.0000000000 	0.0000000000 	0.0000000000 	0.2444800000 	1.0000000000 
